Time;SI;SS;XI;XS;XBH;SNH;SND;XND;SALK;TSS;QI;T
2017-08-11 06:00;2.67E+01;2.25E+01;5.26E+01;1.99E+02;2.61E+01;1.34E+01;3.99E+00;6.17E+00;7.00E+00;2.08E+02;8.86E+03;1.79E+01
2017-08-11 06:15;2.67E+01;2.32E+01;5.03E+01;1.92E+02;2.48E+01;1.37E+01;3.97E+00;6.30E+00;7.00E+00;2.01E+02;8.83E+03;1.79E+01
2017-08-11 06:30;2.62E+01;2.37E+01;4.57E+01;1.82E+02;2.24E+01;1.45E+01;3.99E+00;7.09E+00;7.00E+00;1.88E+02;9.57E+03;1.79E+01
2017-08-11 06:45;2.53E+01;2.40E+01;3.99E+01;1.70E+02;1.95E+01;1.56E+01;4.05E+00;8.30E+00;7.00E+00;1.72E+02;1.07E+04;1.78E+01
2017-08-11 07:00;2.44E+01;2.41E+01;3.42E+01;1.58E+02;1.66E+01;1.67E+01;4.13E+00;9.58E+00;7.00E+00;1.57E+02;1.20E+04;1.78E+01
2017-08-11 07:15;2.39E+01;2.75E+01;2.99E+01;1.50E+02;1.46E+01;1.86E+01;4.39E+00;1.13E+01;7.00E+00;1.46E+02;1.33E+04;1.78E+01
2017-08-11 07:30;2.42E+01;4.03E+01;2.83E+01;1.50E+02;1.44E+01;2.28E+01;5.19E+00;1.42E+01;7.00E+00;1.44E+02;1.48E+04;1.78E+01
2017-08-11 07:45;2.52E+01;5.81E+01;2.85E+01;1.53E+02;1.54E+01;2.82E+01;6.27E+00;1.78E+01;7.00E+00;1.48E+02;1.62E+04;1.78E+01
2017-08-11 08:00;2.62E+01;7.64E+01;2.93E+01;1.59E+02;1.67E+01;3.36E+01;7.36E+00;2.13E+01;7.00E+00;1.53E+02;1.77E+04;1.78E+01
2017-08-11 08:15;2.71E+01;9.13E+01;3.30E+01;1.74E+02;1.93E+01;3.82E+01;8.13E+00;2.39E+01;7.00E+00;1.70E+02;1.94E+04;1.78E+01
2017-08-11 08:30;2.73E+01;9.94E+01;4.38E+01;2.18E+02;2.54E+01;4.12E+01;8.12E+00;2.45E+01;7.00E+00;2.15E+02;2.13E+04;1.78E+01
2017-08-11 08:45;2.72E+01;1.03E+02;5.76E+01;2.73E+02;3.28E+01;4.32E+01;7.70E+00;2.41E+01;7.00E+00;2.72E+02;2.34E+04;1.78E+01
2017-08-11 09:00;2.70E+01;1.06E+02;7.11E+01;3.27E+02;4.01E+01;4.48E+01;7.21E+00;2.34E+01;7.00E+00;3.28E+02;2.54E+04;1.78E+01
2017-08-11 09:15;2.68E+01;1.07E+02;8.25E+01;3.72E+02;4.62E+01;4.56E+01;6.76E+00;2.28E+01;7.00E+00;3.75E+02;2.70E+04;1.78E+01
2017-08-11 09:30;2.66E+01;1.05E+02;9.08E+01;4.04E+02;5.05E+01;4.52E+01;6.37E+00;2.25E+01;7.00E+00;4.09E+02;2.79E+04;1.78E+01
2017-08-11 09:45;2.64E+01;1.02E+02;9.75E+01;4.31E+02;5.39E+01;4.41E+01;5.99E+00;2.22E+01;7.00E+00;4.37E+02;2.85E+04;1.78E+01
2017-08-11 10:00;2.61E+01;9.95E+01;1.04E+02;4.55E+02;5.71E+01;4.29E+01;5.63E+00;2.19E+01;7.00E+00;4.62E+02;2.89E+04;1.79E+01
2017-08-11 10:15;2.60E+01;9.67E+01;1.09E+02;4.75E+02;5.98E+01;4.17E+01;5.29E+00;2.16E+01;7.00E+00;4.83E+02;2.88E+04;1.79E+01
2017-08-11 10:30;2.59E+01;9.43E+01;1.11E+02;4.87E+02;6.17E+01;4.08E+01;5.00E+00;2.11E+01;7.00E+00;4.95E+02;2.80E+04;1.79E+01
2017-08-11 10:45;2.59E+01;9.20E+01;1.13E+02;4.95E+02;6.31E+01;4.01E+01;4.73E+00;2.05E+01;7.00E+00;5.03E+02;2.70E+04;1.79E+01
2017-08-11 11:00;2.58E+01;8.94E+01;1.14E+02;5.01E+02;6.44E+01;3.92E+01;4.45E+00;1.98E+01;7.00E+00;5.09E+02;2.60E+04;1.79E+01
2017-08-11 11:15;2.58E+01;8.65E+01;1.15E+02;5.07E+02;6.55E+01;3.83E+01;4.17E+00;1.91E+01;7.00E+00;5.15E+02;2.48E+04;1.79E+01
2017-08-11 11:30;2.55E+01;8.37E+01;1.16E+02;5.13E+02;6.64E+01;3.75E+01;3.91E+00;1.87E+01;7.00E+00;5.22E+02;2.34E+04;1.80E+01
2017-08-11 11:45;2.52E+01;8.06E+01;1.19E+02;5.20E+02;6.70E+01;3.68E+01;3.66E+00;1.85E+01;7.00E+00;5.29E+02;2.20E+04;1.80E+01
2017-08-11 12:00;2.47E+01;7.74E+01;1.21E+02;5.26E+02;6.74E+01;3.60E+01;3.41E+00;1.82E+01;7.00E+00;5.36E+02;2.07E+04;1.80E+01
2017-08-11 12:15;2.45E+01;7.37E+01;1.22E+02;5.29E+02;6.76E+01;3.50E+01;3.18E+00;1.80E+01;7.00E+00;5.39E+02;1.96E+04;1.80E+01
2017-08-11 12:30;2.47E+01;6.92E+01;1.23E+02;5.26E+02;6.73E+01;3.40E+01;3.02E+00;1.76E+01;7.00E+00;5.37E+02;1.89E+04;1.81E+01
2017-08-11 12:45;2.52E+01;6.44E+01;1.22E+02;5.19E+02;6.66E+01;3.28E+01;2.90E+00;1.72E+01;7.00E+00;5.31E+02;1.84E+04;1.81E+01
2017-08-11 13:00;2.59E+01;5.94E+01;1.21E+02;5.09E+02;6.57E+01;3.16E+01;2.83E+00;1.67E+01;7.00E+00;5.22E+02;1.79E+04;1.81E+01
2017-08-11 13:15;2.65E+01;5.52E+01;1.20E+02;5.01E+02;6.49E+01;3.05E+01;2.77E+00;1.63E+01;7.00E+00;5.15E+02;1.72E+04;1.82E+01
2017-08-11 13:30;2.67E+01;5.30E+01;1.21E+02;5.01E+02;6.52E+01;2.99E+01;2.72E+00;1.60E+01;7.00E+00;5.15E+02;1.61E+04;1.82E+01
2017-08-11 13:45;2.68E+01;5.21E+01;1.22E+02;5.07E+02;6.63E+01;2.97E+01;2.68E+00;1.57E+01;7.00E+00;5.22E+02;1.49E+04;1.82E+01
2017-08-11 14:00;2.69E+01;5.20E+01;1.25E+02;5.15E+02;6.76E+01;2.95E+01;2.66E+00;1.55E+01;7.00E+00;5.30E+02;1.39E+04;1.83E+01
2017-08-11 14:15;2.69E+01;5.15E+01;1.26E+02;5.20E+02;6.88E+01;2.93E+01;2.67E+00;1.52E+01;7.00E+00;5.36E+02;1.31E+04;1.83E+01
2017-08-11 14:30;2.69E+01;4.90E+01;1.25E+02;5.14E+02;6.90E+01;2.84E+01;2.71E+00;1.47E+01;7.00E+00;5.31E+02;1.30E+04;1.83E+01
2017-08-11 14:45;2.70E+01;4.51E+01;1.22E+02;5.00E+02;6.82E+01;2.71E+01;2.79E+00;1.40E+01;7.00E+00;5.17E+02;1.32E+04;1.84E+01
2017-08-11 15:00;2.71E+01;4.08E+01;1.17E+02;4.82E+02;6.72E+01;2.56E+01;2.88E+00;1.33E+01;7.00E+00;5.00E+02;1.35E+04;1.84E+01
2017-08-11 15:15;2.72E+01;3.71E+01;1.13E+02;4.63E+02;6.57E+01;2.43E+01;3.05E+00;1.27E+01;7.00E+00;4.81E+02;1.38E+04;1.84E+01
2017-08-11 15:30;2.71E+01;3.50E+01;1.08E+02;4.41E+02;6.32E+01;2.35E+01;3.40E+00;1.24E+01;7.00E+00;4.59E+02;1.42E+04;1.85E+01
2017-08-11 15:45;2.70E+01;3.43E+01;1.03E+02;4.18E+02;6.01E+01;2.30E+01;3.88E+00;1.22E+01;7.00E+00;4.36E+02;1.46E+04;1.85E+01
2017-08-11 16:00;2.68E+01;3.42E+01;9.75E+01;3.96E+02;5.70E+01;2.28E+01;4.39E+00;1.22E+01;7.00E+00;4.13E+02;1.50E+04;1.85E+01
2017-08-11 16:15;2.68E+01;3.54E+01;9.27E+01;3.77E+02;5.40E+01;2.27E+01;4.84E+00;1.23E+01;7.00E+00;3.93E+02;1.56E+04;1.86E+01
2017-08-11 16:30;2.72E+01;3.95E+01;8.87E+01;3.63E+02;5.16E+01;2.30E+01;5.08E+00;1.27E+01;7.00E+00;3.77E+02;1.65E+04;1.86E+01
2017-08-11 16:45;2.79E+01;4.52E+01;8.53E+01;3.53E+02;4.96E+01;2.36E+01;5.17E+00;1.34E+01;7.00E+00;3.66E+02;1.75E+04;1.86E+01
2017-08-11 17:00;2.86E+01;5.12E+01;8.25E+01;3.46E+02;4.79E+01;2.42E+01;5.21E+00;1.41E+01;7.00E+00;3.57E+02;1.86E+04;1.86E+01
2017-08-11 17:15;2.91E+01;5.59E+01;8.03E+01;3.40E+02;4.68E+01;2.49E+01;5.27E+00;1.46E+01;7.00E+00;3.50E+02;1.96E+04;1.87E+01
2017-08-11 17:30;2.92E+01;5.75E+01;7.95E+01;3.37E+02;4.67E+01;2.59E+01;5.46E+00;1.47E+01;7.00E+00;3.47E+02;2.07E+04;1.87E+01
2017-08-11 17:45;2.91E+01;5.72E+01;7.94E+01;3.35E+02;4.71E+01;2.70E+01;5.70E+00;1.46E+01;7.00E+00;3.46E+02;2.18E+04;1.87E+01
2017-08-11 18:00;2.89E+01;5.65E+01;7.96E+01;3.34E+02;4.77E+01;2.80E+01;5.94E+00;1.45E+01;7.00E+00;3.46E+02;2.28E+04;1.87E+01
2017-08-11 18:15;2.87E+01;5.58E+01;7.99E+01;3.34E+02;4.81E+01;2.88E+01;6.14E+00;1.44E+01;7.00E+00;3.47E+02;2.35E+04;1.88E+01
2017-08-11 18:30;2.82E+01;5.53E+01;8.04E+01;3.35E+02;4.81E+01;2.91E+01;6.27E+00;1.45E+01;7.00E+00;3.48E+02;2.38E+04;1.88E+01
2017-08-11 18:45;2.77E+01;5.50E+01;8.11E+01;3.37E+02;4.78E+01;2.91E+01;6.34E+00;1.47E+01;7.00E+00;3.50E+02;2.40E+04;1.88E+01
2017-08-11 19:00;2.71E+01;5.47E+01;8.19E+01;3.40E+02;4.75E+01;2.89E+01;6.39E+00;1.49E+01;7.00E+00;3.52E+02;2.40E+04;1.88E+01
2017-08-11 19:15;2.67E+01;5.40E+01;8.24E+01;3.41E+02;4.71E+01;2.85E+01;6.35E+00;1.52E+01;7.00E+00;3.53E+02;2.41E+04;1.88E+01
2017-08-11 19:30;2.68E+01;5.24E+01;8.19E+01;3.40E+02;4.64E+01;2.72E+01;6.10E+00;1.56E+01;7.00E+00;3.51E+02;2.44E+04;1.88E+01
2017-08-11 19:45;2.71E+01;5.01E+01;8.11E+01;3.37E+02;4.55E+01;2.56E+01;5.74E+00;1.61E+01;7.00E+00;3.47E+02;2.47E+04;1.88E+01
2017-08-11 20:00;2.74E+01;4.77E+01;8.02E+01;3.33E+02;4.47E+01;2.39E+01;5.34E+00;1.65E+01;7.00E+00;3.44E+02;2.49E+04;1.88E+01
2017-08-11 20:15;2.78E+01;4.57E+01;7.96E+01;3.31E+02;4.39E+01;2.23E+01;5.04E+00;1.69E+01;7.00E+00;3.41E+02;2.48E+04;1.88E+01
2017-08-11 20:30;2.80E+01;4.44E+01;7.99E+01;3.32E+02;4.32E+01;2.14E+01;4.99E+00;1.73E+01;7.00E+00;3.41E+02;2.41E+04;1.88E+01
2017-08-11 20:45;2.81E+01;4.37E+01;8.07E+01;3.34E+02;4.26E+01;2.07E+01;5.08E+00;1.78E+01;7.00E+00;3.43E+02;2.33E+04;1.88E+01
2017-08-11 21:00;2.83E+01;4.30E+01;8.17E+01;3.37E+02;4.19E+01;2.02E+01;5.21E+00;1.82E+01;7.00E+00;3.46E+02;2.25E+04;1.88E+01
2017-08-11 21:15;2.84E+01;4.24E+01;8.27E+01;3.40E+02;4.14E+01;1.96E+01;5.30E+00;1.86E+01;7.00E+00;3.48E+02;2.17E+04;1.88E+01
2017-08-11 21:30;2.86E+01;4.19E+01;8.39E+01;3.44E+02;4.15E+01;1.91E+01;5.26E+00;1.90E+01;7.00E+00;3.52E+02;2.06E+04;1.88E+01
2017-08-11 21:45;2.89E+01;4.14E+01;8.51E+01;3.47E+02;4.19E+01;1.87E+01;5.14E+00;1.95E+01;7.00E+00;3.56E+02;1.96E+04;1.88E+01
2017-08-11 22:00;2.91E+01;4.10E+01;8.64E+01;3.51E+02;4.24E+01;1.83E+01;4.99E+00;2.00E+01;7.00E+00;3.60E+02;1.86E+04;1.88E+01
2017-08-11 22:15;2.94E+01;4.07E+01;8.77E+01;3.55E+02;4.30E+01;1.79E+01;4.85E+00;2.04E+01;7.00E+00;3.64E+02;1.76E+04;1.88E+01
2017-08-11 22:30;2.96E+01;4.06E+01;8.90E+01;3.61E+02;4.37E+01;1.75E+01;4.77E+00;2.09E+01;7.00E+00;3.70E+02;1.65E+04;1.88E+01
2017-08-11 22:45;2.99E+01;4.07E+01;9.03E+01;3.67E+02;4.44E+01;1.72E+01;4.73E+00;2.14E+01;7.00E+00;3.76E+02;1.54E+04;1.88E+01
2017-08-11 23:00;3.02E+01;4.09E+01;9.16E+01;3.75E+02;4.52E+01;1.68E+01;4.71E+00;2.19E+01;7.00E+00;3.84E+02;1.44E+04;1.87E+01
2017-08-11 23:15;3.05E+01;4.08E+01;9.28E+01;3.81E+02;4.59E+01;1.65E+01;4.68E+00;2.22E+01;7.00E+00;3.90E+02;1.36E+04;1.87E+01
2017-08-11 23:30;3.06E+01;3.98E+01;9.33E+01;3.83E+02;4.63E+01;1.61E+01;4.57E+00;2.20E+01;7.00E+00;3.92E+02;1.31E+04;1.87E+01
2017-08-11 23:45;3.07E+01;3.81E+01;9.33E+01;3.80E+02;4.64E+01;1.56E+01;4.40E+00;2.13E+01;7.00E+00;3.90E+02;1.28E+04;1.87E+01
2017-08-12 00:00;3.07E+01;3.60E+01;9.30E+01;3.76E+02;4.64E+01;1.52E+01;4.21E+00;2.05E+01;7.00E+00;3.87E+02;1.25E+04;1.86E+01
2017-08-12 00:15;3.05E+01;3.39E+01;9.24E+01;3.71E+02;4.62E+01;1.47E+01;4.07E+00;1.95E+01;7.00E+00;3.82E+02;1.23E+04;1.86E+01
2017-08-12 00:30;3.01E+01;3.20E+01;9.11E+01;3.64E+02;4.56E+01;1.41E+01;4.08E+00;1.86E+01;7.00E+00;3.75E+02;1.20E+04;1.86E+01
2017-08-12 00:45;2.93E+01;3.01E+01;8.93E+01;3.55E+02;4.46E+01;1.34E+01;4.22E+00;1.76E+01;7.00E+00;3.67E+02;1.18E+04;1.86E+01
2017-08-12 01:00;2.84E+01;2.83E+01;8.72E+01;3.47E+02;4.35E+01;1.26E+01;4.42E+00;1.67E+01;7.00E+00;3.58E+02;1.16E+04;1.85E+01
2017-08-12 01:15;2.76E+01;2.67E+01;8.52E+01;3.38E+02;4.24E+01;1.19E+01;4.61E+00;1.59E+01;7.00E+00;3.50E+02;1.14E+04;1.85E+01
2017-08-12 01:30;2.71E+01;2.55E+01;8.36E+01;3.32E+02;4.15E+01;1.16E+01;4.68E+00;1.53E+01;7.00E+00;3.43E+02;1.10E+04;1.85E+01
2017-08-12 01:45;2.68E+01;2.45E+01;8.24E+01;3.28E+02;4.07E+01;1.14E+01;4.64E+00;1.48E+01;7.00E+00;3.38E+02;1.05E+04;1.84E+01
2017-08-12 02:00;2.66E+01;2.37E+01;8.12E+01;3.24E+02;4.00E+01;1.14E+01;4.56E+00;1.44E+01;7.00E+00;3.34E+02;1.01E+04;1.84E+01
2017-08-12 02:15;2.64E+01;2.28E+01;8.00E+01;3.20E+02;3.91E+01;1.13E+01;4.46E+00;1.41E+01;7.00E+00;3.29E+02;9.69E+03;1.84E+01
2017-08-12 02:30;2.61E+01;2.18E+01;7.81E+01;3.14E+02;3.80E+01;1.11E+01;4.41E+00;1.36E+01;7.00E+00;3.22E+02;9.45E+03;1.83E+01
2017-08-12 02:45;2.58E+01;2.06E+01;7.59E+01;3.06E+02;3.66E+01;1.07E+01;4.39E+00;1.30E+01;7.00E+00;3.14E+02;9.28E+03;1.83E+01
2017-08-12 03:00;2.55E+01;1.94E+01;7.34E+01;2.97E+02;3.51E+01;1.03E+01;4.39E+00;1.24E+01;7.00E+00;3.04E+02;9.14E+03;1.83E+01
2017-08-12 03:15;2.50E+01;1.80E+01;7.03E+01;2.87E+02;3.35E+01;9.78E+00;4.37E+00;1.17E+01;7.00E+00;2.93E+02;9.13E+03;1.82E+01
2017-08-12 03:30;2.43E+01;1.64E+01;6.57E+01;2.74E+02;3.15E+01;9.39E+00;4.20E+00;1.07E+01;7.00E+00;2.78E+02;9.45E+03;1.82E+01
2017-08-12 03:45;2.32E+01;1.46E+01;6.01E+01;2.59E+02;2.95E+01;9.12E+00;3.93E+00;9.63E+00;7.00E+00;2.61E+02;9.93E+03;1.82E+01
2017-08-12 04:00;2.22E+01;1.29E+01;5.44E+01;2.43E+02;2.75E+01;8.93E+00;3.62E+00;8.55E+00;7.00E+00;2.44E+02;1.04E+04;1.82E+01
2017-08-12 04:15;2.13E+01;1.16E+01;4.95E+01;2.30E+02;2.58E+01;8.78E+00;3.37E+00;7.67E+00;7.00E+00;2.29E+02;1.08E+04;1.81E+01
2017-08-12 04:30;2.08E+01;1.12E+01;4.64E+01;2.20E+02;2.47E+01;8.68E+00;3.29E+00;7.24E+00;7.00E+00;2.19E+02;1.06E+04;1.81E+01
2017-08-12 04:45;2.06E+01;1.14E+01;4.44E+01;2.14E+02;2.40E+01;8.61E+00;3.33E+00;7.14E+00;7.00E+00;2.12E+02;1.03E+04;1.81E+01
2017-08-12 05:00;2.06E+01;1.21E+01;4.31E+01;2.08E+02;2.34E+01;8.55E+00;3.45E+00;7.22E+00;7.00E+00;2.06E+02;9.89E+03;1.80E+01
2017-08-12 05:15;2.07E+01;1.28E+01;4.17E+01;2.03E+02;2.28E+01;8.45E+00;3.58E+00;7.36E+00;7.00E+00;2.00E+02;9.65E+03;1.80E+01
2017-08-12 05:30;2.08E+01;1.33E+01;3.96E+01;1.94E+02;2.19E+01;8.13E+00;3.69E+00;7.41E+00;7.00E+00;1.92E+02;9.72E+03;1.80E+01
2017-08-12 05:45;2.08E+01;1.36E+01;3.69E+01;1.84E+02;2.08E+01;7.65E+00;3.76E+00;7.38E+00;7.00E+00;1.81E+02;9.95E+03;1.80E+01
2017-08-12 06:00;2.09E+01;1.38E+01;3.41E+01;1.74E+02;1.96E+01;7.12E+00;3.82E+00;7.32E+00;7.00E+00;1.70E+02;1.02E+04;1.80E+01
2017-08-12 06:15;2.11E+01;1.45E+01;3.09E+01;1.63E+02;1.83E+01;6.84E+00;3.86E+00;7.35E+00;7.00E+00;1.59E+02;1.07E+04;1.79E+01
2017-08-12 06:30;2.15E+01;1.71E+01;2.70E+01;1.51E+02;1.69E+01;7.44E+00;3.91E+00;7.67E+00;7.00E+00;1.46E+02;1.19E+04;1.79E+01
2017-08-12 06:45;2.20E+01;2.08E+01;2.29E+01;1.39E+02;1.56E+01;8.60E+00;3.95E+00;8.17E+00;7.00E+00;1.33E+02;1.34E+04;1.79E+01
2017-08-12 07:00;2.25E+01;2.45E+01;1.93E+01;1.29E+02;1.45E+01;9.86E+00;3.99E+00;8.70E+00;7.00E+00;1.22E+02;1.49E+04;1.79E+01
2017-08-12 07:15;2.31E+01;3.00E+01;1.70E+01;1.24E+02;1.37E+01;1.16E+01;4.13E+00;9.66E+00;7.00E+00;1.16E+02;1.63E+04;1.79E+01
2017-08-12 07:30;2.42E+01;4.13E+01;1.78E+01;1.25E+02;1.34E+01;1.49E+01;4.58E+00;1.19E+01;7.00E+00;1.17E+02;1.75E+04;1.79E+01
2017-08-12 07:45;2.56E+01;5.56E+01;2.02E+01;1.31E+02;1.35E+01;1.89E+01;5.19E+00;1.48E+01;7.00E+00;1.24E+02;1.86E+04;1.79E+01
2017-08-12 08:00;2.69E+01;7.02E+01;2.31E+01;1.39E+02;1.36E+01;2.31E+01;5.82E+00;1.78E+01;7.00E+00;1.32E+02;1.96E+04;1.79E+01
2017-08-12 08:15;2.82E+01;8.27E+01;2.83E+01;1.54E+02;1.53E+01;2.67E+01;6.32E+00;2.05E+01;7.00E+00;1.48E+02;2.09E+04;1.79E+01
2017-08-12 08:30;2.93E+01;9.07E+01;3.94E+01;1.90E+02;2.10E+01;2.91E+01;6.50E+00;2.26E+01;7.00E+00;1.88E+02;2.24E+04;1.79E+01
2017-08-12 08:45;3.03E+01;9.59E+01;5.30E+01;2.35E+02;2.84E+01;3.09E+01;6.49E+00;2.43E+01;7.00E+00;2.38E+02;2.40E+04;1.79E+01
2017-08-12 09:00;3.11E+01;9.98E+01;6.64E+01;2.80E+02;3.59E+01;3.23E+01;6.43E+00;2.57E+01;7.00E+00;2.87E+02;2.55E+04;1.79E+01
2017-08-12 09:15;3.17E+01;1.03E+02;7.83E+01;3.20E+02;4.23E+01;3.33E+01;6.34E+00;2.68E+01;7.00E+00;3.31E+02;2.64E+04;1.79E+01
2017-08-12 09:30;3.19E+01;1.03E+02;8.80E+01;3.56E+02;4.71E+01;3.33E+01;6.22E+00;2.71E+01;7.00E+00;3.68E+02;2.64E+04;1.79E+01
2017-08-12 09:45;3.18E+01;1.02E+02;9.68E+01;3.89E+02;5.12E+01;3.28E+01;6.06E+00;2.71E+01;7.00E+00;4.03E+02;2.61E+04;1.79E+01
2017-08-12 10:00;3.16E+01;1.00E+02;1.05E+02;4.22E+02;5.50E+01;3.22E+01;5.90E+00;2.70E+01;7.00E+00;4.36E+02;2.58E+04;1.79E+01
2017-08-12 10:15;3.15E+01;9.86E+01;1.13E+02;4.50E+02;5.84E+01;3.16E+01;5.74E+00;2.68E+01;7.00E+00;4.66E+02;2.52E+04;1.79E+01
2017-08-12 10:30;3.16E+01;9.67E+01;1.18E+02;4.68E+02;6.08E+01;3.14E+01;5.63E+00;2.67E+01;7.00E+00;4.85E+02;2.43E+04;1.79E+01
2017-08-12 10:45;3.17E+01;9.45E+01;1.21E+02;4.79E+02;6.28E+01;3.13E+01;5.54E+00;2.67E+01;7.00E+00;4.97E+02;2.33E+04;1.80E+01
2017-08-12 11:00;3.18E+01;9.20E+01;1.24E+02;4.89E+02;6.45E+01;3.13E+01;5.44E+00;2.66E+01;7.00E+00;5.08E+02;2.23E+04;1.80E+01
2017-08-12 11:15;3.20E+01;8.91E+01;1.26E+02;4.96E+02;6.59E+01;3.11E+01;5.35E+00;2.63E+01;7.00E+00;5.16E+02;2.15E+04;1.80E+01
2017-08-12 11:30;3.20E+01;8.53E+01;1.27E+02;4.99E+02;6.64E+01;3.09E+01;5.30E+00;2.56E+01;7.00E+00;5.19E+02;2.08E+04;1.80E+01
2017-08-12 11:45;3.20E+01;8.09E+01;1.27E+02;5.00E+02;6.65E+01;3.07E+01;5.26E+00;2.47E+01;7.00E+00;5.19E+02;2.02E+04;1.81E+01
2017-08-12 12:00;3.20E+01;7.62E+01;1.26E+02;4.98E+02;6.61E+01;3.04E+01;5.23E+00;2.36E+01;7.00E+00;5.18E+02;1.96E+04;1.81E+01
2017-08-12 12:15;3.20E+01;7.20E+01;1.26E+02;4.98E+02;6.60E+01;3.01E+01;5.21E+00;2.27E+01;7.00E+00;5.17E+02;1.88E+04;1.81E+01
2017-08-12 12:30;3.18E+01;6.94E+01;1.27E+02;5.03E+02;6.69E+01;3.00E+01;5.25E+00;2.21E+01;7.00E+00;5.23E+02;1.75E+04;1.81E+01
2017-08-12 12:45;3.16E+01;6.78E+01;1.29E+02;5.13E+02;6.85E+01;3.00E+01;5.32E+00;2.19E+01;7.00E+00;5.34E+02;1.62E+04;1.82E+01
2017-08-12 13:00;3.13E+01;6.66E+01;1.32E+02;5.25E+02;7.03E+01;3.00E+01;5.41E+00;2.18E+01;7.00E+00;5.46E+02;1.50E+04;1.82E+01
2017-08-12 13:15;3.10E+01;6.56E+01;1.35E+02;5.37E+02;7.21E+01;3.01E+01;5.53E+00;2.17E+01;7.00E+00;5.58E+02;1.39E+04;1.82E+01
2017-08-12 13:30;3.08E+01;6.47E+01;1.38E+02;5.47E+02;7.37E+01;3.02E+01;5.67E+00;2.15E+01;7.00E+00;5.69E+02;1.30E+04;1.83E+01
2017-08-12 13:45;3.07E+01;6.38E+01;1.40E+02;5.56E+02;7.50E+01;3.04E+01;5.85E+00;2.14E+01;7.00E+00;5.79E+02;1.22E+04;1.83E+01
2017-08-12 14:00;3.07E+01;6.32E+01;1.43E+02;5.65E+02;7.61E+01;3.06E+01;6.04E+00;2.13E+01;7.00E+00;5.88E+02;1.14E+04;1.83E+01
2017-08-12 14:15;3.07E+01;6.19E+01;1.44E+02;5.68E+02;7.67E+01;3.06E+01;6.24E+00;2.11E+01;7.00E+00;5.91E+02;1.10E+04;1.84E+01
2017-08-12 14:30;3.04E+01;5.82E+01;1.40E+02;5.53E+02;7.57E+01;2.95E+01;6.43E+00;2.07E+01;7.00E+00;5.77E+02;1.12E+04;1.84E+01
2017-08-12 14:45;2.99E+01;5.29E+01;1.34E+02;5.25E+02;7.35E+01;2.77E+01;6.58E+00;2.01E+01;7.00E+00;5.49E+02;1.18E+04;1.84E+01
2017-08-12 15:00;2.94E+01;4.74E+01;1.27E+02;4.92E+02;7.08E+01;2.56E+01;6.71E+00;1.95E+01;7.00E+00;5.17E+02;1.24E+04;1.85E+01
2017-08-12 15:15;2.88E+01;4.31E+01;1.19E+02;4.61E+02;6.82E+01;2.39E+01;6.84E+00;1.89E+01;7.00E+00;4.87E+02;1.30E+04;1.85E+01
2017-08-12 15:30;2.81E+01;4.18E+01;1.13E+02;4.36E+02;6.61E+01;2.29E+01;6.99E+00;1.85E+01;7.00E+00;4.61E+02;1.34E+04;1.85E+01
2017-08-12 15:45;2.73E+01;4.28E+01;1.07E+02;4.14E+02;6.42E+01;2.26E+01;7.17E+00;1.81E+01;7.00E+00;4.39E+02;1.37E+04;1.86E+01
2017-08-12 16:00;2.65E+01;4.48E+01;1.01E+02;3.95E+02;6.26E+01;2.25E+01;7.34E+00;1.79E+01;7.00E+00;4.19E+02;1.41E+04;1.86E+01
2017-08-12 16:15;2.58E+01;4.73E+01;9.60E+01;3.79E+02;6.10E+01;2.28E+01;7.61E+00;1.79E+01;7.00E+00;4.02E+02;1.45E+04;1.86E+01
2017-08-12 16:30;2.55E+01;5.04E+01;9.25E+01;3.66E+02;5.95E+01;2.40E+01;8.16E+00;1.86E+01;7.00E+00;3.89E+02;1.53E+04;1.87E+01
2017-08-12 16:45;2.55E+01;5.37E+01;9.01E+01;3.58E+02;5.80E+01;2.55E+01;8.87E+00;1.98E+01;7.00E+00;3.79E+02;1.61E+04;1.87E+01
2017-08-12 17:00;2.56E+01;5.70E+01;8.84E+01;3.51E+02;5.67E+01;2.72E+01;9.60E+00;2.11E+01;7.00E+00;3.72E+02;1.69E+04;1.87E+01
2017-08-12 17:15;2.60E+01;5.93E+01;8.71E+01;3.45E+02;5.57E+01;2.86E+01;1.02E+01;2.20E+01;7.00E+00;3.66E+02;1.78E+04;1.87E+01
2017-08-12 17:30;2.70E+01;5.88E+01;8.65E+01;3.40E+02;5.55E+01;2.91E+01;1.03E+01;2.19E+01;7.00E+00;3.61E+02;1.91E+04;1.88E+01
2017-08-12 17:45;2.84E+01;5.67E+01;8.63E+01;3.36E+02;5.57E+01;2.91E+01;1.03E+01;2.12E+01;7.00E+00;3.58E+02;2.05E+04;1.88E+01
2017-08-12 18:00;2.97E+01;5.43E+01;8.62E+01;3.32E+02;5.62E+01;2.89E+01;1.01E+01;2.04E+01;7.00E+00;3.56E+02;2.18E+04;1.88E+01
2017-08-12 18:15;3.07E+01;5.24E+01;8.64E+01;3.30E+02;5.66E+01;2.88E+01;9.96E+00;1.97E+01;7.00E+00;3.55E+02;2.27E+04;1.88E+01
